g,geracao,p,peso,v,valor,f,fitness
G:,516,peso:,3476,valor:,4534,fitness:,4534
G:,517,peso:,3476,valor:,4534,fitness:,4534
G:,518,peso:,3476,valor:,4534,fitness:,4534
G:,519,peso:,3476,valor:,4534,fitness:,4534
G:,520,peso:,3476,valor:,4534,fitness:,4534
G:,521,peso:,3476,valor:,4534,fitness:,4534
G:,522,peso:,3476,valor:,4534,fitness:,4534
G:,523,peso:,3476,valor:,4534,fitness:,4534
G:,524,peso:,3476,valor:,4534,fitness:,4534
G:,525,peso:,3476,valor:,4534,fitness:,4534
G:,526,peso:,3476,valor:,4534,fitness:,4534
G:,527,peso:,3476,valor:,4534,fitness:,4534
G:,528,peso:,3476,valor:,4534,fitness:,4534
G:,529,peso:,3476,valor:,4534,fitness:,4534
G:,530,peso:,3476,valor:,4534,fitness:,4534
G:,531,peso:,3476,valor:,4534,fitness:,4534
G:,532,peso:,3476,valor:,4534,fitness:,4534
G:,533,peso:,3476,valor:,4534,fitness:,4534
G:,534,peso:,3476,valor:,4534,fitness:,4534
G:,535,peso:,3476,valor:,4534,fitness:,4534
G:,536,peso:,3476,valor:,4534,fitness:,4534
G:,537,peso:,3476,valor:,4534,fitness:,4534
G:,538,peso:,3476,valor:,4534,fitness:,4534
G:,539,peso:,3476,valor:,4534,fitness:,4534
G:,540,peso:,3476,valor:,4534,fitness:,4534
G:,541,peso:,3476,valor:,4534,fitness:,4534
G:,542,peso:,3476,valor:,4534,fitness:,4534
G:,543,peso:,3476,valor:,4534,fitness:,4534
G:,544,peso:,3476,valor:,4534,fitness:,4534
G:,545,peso:,3476,valor:,4534,fitness:,4534
G:,546,peso:,3476,valor:,4534,fitness:,4534
G:,547,peso:,3476,valor:,4534,fitness:,4534
G:,548,peso:,3476,valor:,4534,fitness:,4534
G:,549,peso:,3476,valor:,4534,fitness:,4534
G:,550,peso:,3476,valor:,4534,fitness:,4534
G:,551,peso:,3476,valor:,4534,fitness:,4534
G:,552,peso:,3476,valor:,4534,fitness:,4534
G:,553,peso:,3476,valor:,4534,fitness:,4534
G:,554,peso:,3476,valor:,4534,fitness:,4534
G:,555,peso:,3476,valor:,4534,fitness:,4534
G:,556,peso:,3476,valor:,4534,fitness:,4534
G:,557,peso:,3476,valor:,4534,fitness:,4534
G:,558,peso:,3476,valor:,4534,fitness:,4534
G:,559,peso:,3476,valor:,4534,fitness:,4534
G:,560,peso:,3476,valor:,4534,fitness:,4534
G:,561,peso:,3476,valor:,4534,fitness:,4534
G:,562,peso:,3476,valor:,4534,fitness:,4534
G:,563,peso:,3476,valor:,4534,fitness:,4534
G:,564,peso:,3476,valor:,4534,fitness:,4534
G:,565,peso:,3476,valor:,4534,fitness:,4534
G:,566,peso:,3476,valor:,4534,fitness:,4534
G:,567,peso:,3476,valor:,4534,fitness:,4534
G:,568,peso:,3476,valor:,4534,fitness:,4534
G:,569,peso:,3476,valor:,4534,fitness:,4534
G:,570,peso:,3476,valor:,4534,fitness:,4534
G:,571,peso:,3476,valor:,4534,fitness:,4534
G:,572,peso:,3476,valor:,4534,fitness:,4534
G:,573,peso:,3476,valor:,4534,fitness:,4534
G:,574,peso:,3476,valor:,4534,fitness:,4534
G:,575,peso:,3476,valor:,4534,fitness:,4534
G:,576,peso:,3476,valor:,4534,fitness:,4534
G:,577,peso:,3476,valor:,4534,fitness:,4534
G:,578,peso:,3476,valor:,4534,fitness:,4534
G:,579,peso:,3476,valor:,4534,fitness:,4534
G:,580,peso:,3476,valor:,4534,fitness:,4534
G:,581,peso:,3476,valor:,4534,fitness:,4534
G:,582,peso:,3476,valor:,4534,fitness:,4534
G:,583,peso:,3476,valor:,4534,fitness:,4534
G:,584,peso:,3476,valor:,4534,fitness:,4534
G:,585,peso:,3476,valor:,4534,fitness:,4534
G:,586,peso:,3476,valor:,4534,fitness:,4534
G:,587,peso:,3476,valor:,4534,fitness:,4534
G:,588,peso:,3476,valor:,4534,fitness:,4534
G:,589,peso:,3476,valor:,4534,fitness:,4534
G:,590,peso:,3476,valor:,4534,fitness:,4534
G:,591,peso:,3476,valor:,4534,fitness:,4534
G:,592,peso:,3476,valor:,4534,fitness:,4534
G:,593,peso:,3476,valor:,4534,fitness:,4534
G:,594,peso:,3476,valor:,4534,fitness:,4534
G:,595,peso:,3476,valor:,4534,fitness:,4534
G:,596,peso:,3476,valor:,4534,fitness:,4534
G:,597,peso:,3476,valor:,4534,fitness:,4534
G:,598,peso:,3476,valor:,4534,fitness:,4534
G:,599,peso:,3476,valor:,4534,fitness:,4534
G:,600,peso:,3476,valor:,4534,fitness:,4534
G:,601,peso:,3476,valor:,4534,fitness:,4534
G:,602,peso:,3476,valor:,4534,fitness:,4534
G:,603,peso:,3476,valor:,4534,fitness:,4534
G:,604,peso:,3476,valor:,4534,fitness:,4534
G:,605,peso:,3476,valor:,4534,fitness:,4534
G:,606,peso:,3476,valor:,4534,fitness:,4534
G:,607,peso:,3476,valor:,4534,fitness:,4534
G:,608,peso:,3476,valor:,4534,fitness:,4534
G:,609,peso:,3476,valor:,4534,fitness:,4534
G:,610,peso:,3476,valor:,4534,fitness:,4534
G:,611,peso:,3476,valor:,4534,fitness:,4534
G:,612,peso:,3476,valor:,4534,fitness:,4534
G:,613,peso:,3476,valor:,4534,fitness:,4534
G:,614,peso:,3476,valor:,4534,fitness:,4534
G:,615,peso:,3476,valor:,4534,fitness:,4534
G:,616,peso:,3476,valor:,4534,fitness:,4534
G:,617,peso:,3476,valor:,4534,fitness:,4534
G:,618,peso:,3476,valor:,4534,fitness:,4534
G:,619,peso:,3476,valor:,4534,fitness:,4534
G:,620,peso:,3476,valor:,4534,fitness:,4534
G:,621,peso:,3476,valor:,4534,fitness:,4534
G:,622,peso:,3476,valor:,4534,fitness:,4534
G:,623,peso:,3476,valor:,4534,fitness:,4534
G:,624,peso:,3476,valor:,4534,fitness:,4534
G:,625,peso:,3476,valor:,4534,fitness:,4534
G:,626,peso:,3476,valor:,4534,fitness:,4534
G:,627,peso:,3476,valor:,4534,fitness:,4534
G:,628,peso:,3476,valor:,4534,fitness:,4534
G:,629,peso:,3476,valor:,4534,fitness:,4534
G:,630,peso:,3476,valor:,4534,fitness:,4534
G:,631,peso:,3476,valor:,4534,fitness:,4534
G:,632,peso:,3476,valor:,4534,fitness:,4534
G:,633,peso:,3476,valor:,4534,fitness:,4534
G:,634,peso:,3476,valor:,4534,fitness:,4534
G:,635,peso:,3476,valor:,4534,fitness:,4534
G:,636,peso:,3476,valor:,4534,fitness:,4534
G:,637,peso:,3476,valor:,4534,fitness:,4534
G:,638,peso:,3476,valor:,4534,fitness:,4534
G:,639,peso:,3476,valor:,4534,fitness:,4534
G:,640,peso:,3476,valor:,4534,fitness:,4534
G:,641,peso:,3476,valor:,4534,fitness:,4534
G:,642,peso:,3476,valor:,4534,fitness:,4534
G:,643,peso:,3476,valor:,4534,fitness:,4534
G:,644,peso:,3476,valor:,4534,fitness:,4534
G:,645,peso:,3476,valor:,4534,fitness:,4534
G:,646,peso:,3476,valor:,4534,fitness:,4534
G:,647,peso:,3476,valor:,4534,fitness:,4534
G:,648,peso:,3476,valor:,4534,fitness:,4534
G:,649,peso:,3476,valor:,4534,fitness:,4534
G:,650,peso:,3476,valor:,4534,fitness:,4534
G:,651,peso:,3476,valor:,4534,fitness:,4534
G:,652,peso:,3476,valor:,4534,fitness:,4534
G:,653,peso:,3476,valor:,4534,fitness:,4534
G:,654,peso:,3476,valor:,4534,fitness:,4534
G:,655,peso:,3476,valor:,4534,fitness:,4534
G:,656,peso:,3476,valor:,4534,fitness:,4534
G:,657,peso:,3476,valor:,4534,fitness:,4534
G:,658,peso:,3476,valor:,4534,fitness:,4534
G:,659,peso:,3476,valor:,4534,fitness:,4534
G:,660,peso:,3476,valor:,4534,fitness:,4534
G:,661,peso:,3476,valor:,4534,fitness:,4534
G:,662,peso:,3476,valor:,4534,fitness:,4534
G:,663,peso:,3476,valor:,4534,fitness:,4534
G:,664,peso:,3476,valor:,4534,fitness:,4534
G:,665,peso:,3476,valor:,4534,fitness:,4534
G:,666,peso:,3476,valor:,4534,fitness:,4534
G:,667,peso:,3476,valor:,4534,fitness:,4534
G:,668,peso:,3476,valor:,4534,fitness:,4534
G:,669,peso:,3476,valor:,4534,fitness:,4534
G:,670,peso:,3476,valor:,4534,fitness:,4534
G:,671,peso:,3476,valor:,4534,fitness:,4534
G:,672,peso:,3476,valor:,4534,fitness:,4534
G:,673,peso:,3476,valor:,4534,fitness:,4534
G:,674,peso:,3476,valor:,4534,fitness:,4534
G:,675,peso:,3476,valor:,4534,fitness:,4534
G:,676,peso:,3476,valor:,4534,fitness:,4534
G:,677,peso:,3476,valor:,4534,fitness:,4534
G:,678,peso:,3476,valor:,4534,fitness:,4534
G:,679,peso:,3476,valor:,4534,fitness:,4534
G:,680,peso:,3476,valor:,4534,fitness:,4534
G:,681,peso:,3476,valor:,4534,fitness:,4534
G:,682,peso:,3476,valor:,4534,fitness:,4534
G:,683,peso:,3476,valor:,4534,fitness:,4534
G:,684,peso:,3476,valor:,4534,fitness:,4534
G:,685,peso:,3476,valor:,4534,fitness:,4534
G:,686,peso:,3476,valor:,4534,fitness:,4534
G:,687,peso:,3476,valor:,4534,fitness:,4534
G:,688,peso:,3476,valor:,4534,fitness:,4534
G:,689,peso:,3476,valor:,4534,fitness:,4534
G:,690,peso:,3476,valor:,4534,fitness:,4534
G:,691,peso:,3476,valor:,4534,fitness:,4534
G:,692,peso:,3476,valor:,4534,fitness:,4534
G:,693,peso:,3476,valor:,4534,fitness:,4534
G:,694,peso:,3476,valor:,4534,fitness:,4534
G:,695,peso:,3476,valor:,4534,fitness:,4534
G:,696,peso:,3476,valor:,4534,fitness:,4534
G:,697,peso:,3476,valor:,4534,fitness:,4534
G:,698,peso:,3476,valor:,4534,fitness:,4534
G:,699,peso:,3476,valor:,4534,fitness:,4534
G:,700,peso:,3476,valor:,4534,fitness:,4534
G:,701,peso:,3476,valor:,4534,fitness:,4534
G:,702,peso:,3476,valor:,4534,fitness:,4534
G:,703,peso:,3476,valor:,4534,fitness:,4534
G:,704,peso:,3476,valor:,4534,fitness:,4534
G:,705,peso:,3476,valor:,4534,fitness:,4534
G:,706,peso:,3476,valor:,4534,fitness:,4534
G:,707,peso:,3476,valor:,4534,fitness:,4534
G:,708,peso:,3476,valor:,4534,fitness:,4534
G:,709,peso:,3476,valor:,4534,fitness:,4534
G:,710,peso:,3476,valor:,4534,fitness:,4534
G:,711,peso:,3476,valor:,4534,fitness:,4534
G:,712,peso:,3476,valor:,4534,fitness:,4534
G:,713,peso:,3476,valor:,4534,fitness:,4534
G:,714,peso:,3476,valor:,4534,fitness:,4534
G:,715,peso:,3476,valor:,4534,fitness:,4534
G:,716,peso:,3476,valor:,4534,fitness:,4534
G:,717,peso:,3476,valor:,4534,fitness:,4534
G:,718,peso:,3476,valor:,4534,fitness:,4534
G:,719,peso:,3476,valor:,4534,fitness:,4534
G:,720,peso:,3476,valor:,4534,fitness:,4534
G:,721,peso:,3476,valor:,4534,fitness:,4534
G:,722,peso:,3476,valor:,4534,fitness:,4534
G:,723,peso:,3476,valor:,4534,fitness:,4534
G:,724,peso:,3476,valor:,4534,fitness:,4534
G:,725,peso:,3476,valor:,4534,fitness:,4534
G:,726,peso:,3476,valor:,4534,fitness:,4534
G:,727,peso:,3476,valor:,4534,fitness:,4534
G:,728,peso:,3476,valor:,4534,fitness:,4534
G:,729,peso:,3476,valor:,4534,fitness:,4534
G:,730,peso:,3476,valor:,4534,fitness:,4534
G:,731,peso:,3476,valor:,4534,fitness:,4534
G:,732,peso:,3476,valor:,4534,fitness:,4534
G:,733,peso:,3476,valor:,4534,fitness:,4534
G:,734,peso:,3476,valor:,4534,fitness:,4534
G:,735,peso:,3476,valor:,4534,fitness:,4534
G:,736,peso:,3476,valor:,4534,fitness:,4534
G:,737,peso:,3476,valor:,4534,fitness:,4534
G:,738,peso:,3476,valor:,4534,fitness:,4534
G:,739,peso:,3476,valor:,4534,fitness:,4534
G:,740,peso:,3476,valor:,4534,fitness:,4534
G:,741,peso:,3476,valor:,4534,fitness:,4534
G:,742,peso:,3476,valor:,4534,fitness:,4534
G:,743,peso:,3476,valor:,4534,fitness:,4534
G:,744,peso:,3476,valor:,4534,fitness:,4534
G:,745,peso:,3476,valor:,4534,fitness:,4534
G:,746,peso:,3476,valor:,4534,fitness:,4534
G:,747,peso:,3476,valor:,4534,fitness:,4534
G:,748,peso:,3476,valor:,4534,fitness:,4534
G:,749,peso:,3476,valor:,4534,fitness:,4534
G:,750,peso:,3476,valor:,4534,fitness:,4534
G:,751,peso:,3476,valor:,4534,fitness:,4534
G:,752,peso:,3476,valor:,4534,fitness:,4534
G:,753,peso:,3476,valor:,4534,fitness:,4534
G:,754,peso:,3476,valor:,4534,fitness:,4534
G:,755,peso:,3476,valor:,4534,fitness:,4534
G:,756,peso:,3476,valor:,4534,fitness:,4534
G:,757,peso:,3476,valor:,4534,fitness:,4534
G:,758,peso:,3476,valor:,4534,fitness:,4534
G:,759,peso:,3476,valor:,4534,fitness:,4534
G:,760,peso:,3476,valor:,4534,fitness:,4534
G:,761,peso:,3476,valor:,4534,fitness:,4534
G:,762,peso:,3476,valor:,4534,fitness:,4534
G:,763,peso:,3476,valor:,4534,fitness:,4534
G:,764,peso:,3476,valor:,4534,fitness:,4534
G:,765,peso:,3476,valor:,4534,fitness:,4534
G:,766,peso:,3476,valor:,4534,fitness:,4534
G:,767,peso:,3476,valor:,4534,fitness:,4534
G:,768,peso:,3476,valor:,4534,fitness:,4534
G:,769,peso:,3476,valor:,4534,fitness:,4534
G:,770,peso:,3476,valor:,4534,fitness:,4534
G:,771,peso:,3476,valor:,4534,fitness:,4534
G:,772,peso:,3476,valor:,4534,fitness:,4534
G:,773,peso:,3476,valor:,4534,fitness:,4534
G:,774,peso:,3476,valor:,4534,fitness:,4534
G:,775,peso:,3476,valor:,4534,fitness:,4534
G:,776,peso:,3476,valor:,4534,fitness:,4534
G:,777,peso:,3476,valor:,4534,fitness:,4534
G:,778,peso:,3476,valor:,4534,fitness:,4534
G:,779,peso:,3476,valor:,4534,fitness:,4534
G:,780,peso:,3476,valor:,4534,fitness:,4534
G:,781,peso:,3476,valor:,4534,fitness:,4534
G:,782,peso:,3476,valor:,4534,fitness:,4534
G:,783,peso:,3476,valor:,4534,fitness:,4534
G:,784,peso:,3476,valor:,4534,fitness:,4534
G:,785,peso:,3476,valor:,4534,fitness:,4534
G:,786,peso:,3476,valor:,4534,fitness:,4534
G:,787,peso:,3476,valor:,4534,fitness:,4534
G:,788,peso:,3476,valor:,4534,fitness:,4534
G:,789,peso:,3476,valor:,4534,fitness:,4534
G:,790,peso:,3476,valor:,4534,fitness:,4534
G:,791,peso:,3476,valor:,4534,fitness:,4534
G:,792,peso:,3476,valor:,4534,fitness:,4534
G:,793,peso:,3476,valor:,4534,fitness:,4534
G:,794,peso:,3476,valor:,4534,fitness:,4534
G:,795,peso:,3476,valor:,4534,fitness:,4534
G:,796,peso:,3476,valor:,4534,fitness:,4534
G:,797,peso:,3476,valor:,4534,fitness:,4534
G:,798,peso:,3476,valor:,4534,fitness:,4534
G:,799,peso:,3476,valor:,4534,fitness:,4534
G:,800,peso:,3476,valor:,4534,fitness:,4534
G:,801,peso:,3476,valor:,4534,fitness:,4534
G:,802,peso:,3476,valor:,4534,fitness:,4534
G:,803,peso:,3476,valor:,4534,fitness:,4534
G:,804,peso:,3476,valor:,4534,fitness:,4534
G:,805,peso:,3476,valor:,4534,fitness:,4534
G:,806,peso:,3476,valor:,4534,fitness:,4534
G:,807,peso:,3476,valor:,4534,fitness:,4534
G:,808,peso:,3476,valor:,4534,fitness:,4534
G:,809,peso:,3476,valor:,4534,fitness:,4534
G:,810,peso:,3476,valor:,4534,fitness:,4534
G:,811,peso:,3476,valor:,4534,fitness:,4534
G:,812,peso:,3476,valor:,4534,fitness:,4534
G:,813,peso:,3476,valor:,4534,fitness:,4534
G:,814,peso:,3476,valor:,4534,fitness:,4534
G:,815,peso:,3476,valor:,4534,fitness:,4534
G:,816,peso:,3476,valor:,4534,fitness:,4534
G:,817,peso:,3476,valor:,4534,fitness:,4534
G:,818,peso:,3476,valor:,4534,fitness:,4534
G:,819,peso:,3476,valor:,4534,fitness:,4534
G:,820,peso:,3476,valor:,4534,fitness:,4534
G:,821,peso:,3476,valor:,4534,fitness:,4534
G:,822,peso:,3476,valor:,4534,fitness:,4534
G:,823,peso:,3476,valor:,4534,fitness:,4534
G:,824,peso:,3476,valor:,4534,fitness:,4534
G:,825,peso:,3476,valor:,4534,fitness:,4534
G:,826,peso:,3476,valor:,4534,fitness:,4534
G:,827,peso:,3476,valor:,4534,fitness:,4534
G:,828,peso:,3476,valor:,4534,fitness:,4534
G:,829,peso:,3476,valor:,4534,fitness:,4534
G:,830,peso:,3476,valor:,4534,fitness:,4534
G:,831,peso:,3476,valor:,4534,fitness:,4534
G:,832,peso:,3476,valor:,4534,fitness:,4534
G:,833,peso:,3476,valor:,4534,fitness:,4534
G:,834,peso:,3476,valor:,4534,fitness:,4534
G:,835,peso:,3476,valor:,4534,fitness:,4534
G:,836,peso:,3476,valor:,4534,fitness:,4534
G:,837,peso:,3476,valor:,4534,fitness:,4534
G:,838,peso:,3476,valor:,4534,fitness:,4534
G:,839,peso:,3476,valor:,4534,fitness:,4534
G:,840,peso:,3476,valor:,4534,fitness:,4534
G:,841,peso:,3476,valor:,4534,fitness:,4534
G:,842,peso:,3476,valor:,4534,fitness:,4534
G:,843,peso:,3476,valor:,4534,fitness:,4534
G:,844,peso:,3476,valor:,4534,fitness:,4534
G:,845,peso:,3476,valor:,4534,fitness:,4534
G:,846,peso:,3476,valor:,4534,fitness:,4534
G:,847,peso:,3476,valor:,4534,fitness:,4534
G:,848,peso:,3476,valor:,4534,fitness:,4534
G:,849,peso:,3476,valor:,4534,fitness:,4534
G:,850,peso:,3476,valor:,4534,fitness:,4534
G:,851,peso:,3476,valor:,4534,fitness:,4534
G:,852,peso:,3476,valor:,4534,fitness:,4534
G:,853,peso:,3476,valor:,4534,fitness:,4534
G:,854,peso:,3476,valor:,4534,fitness:,4534
G:,855,peso:,3476,valor:,4534,fitness:,4534
G:,856,peso:,3476,valor:,4534,fitness:,4534
G:,857,peso:,3476,valor:,4534,fitness:,4534
G:,858,peso:,3476,valor:,4534,fitness:,4534
G:,859,peso:,3476,valor:,4534,fitness:,4534
G:,860,peso:,3476,valor:,4534,fitness:,4534
G:,861,peso:,3476,valor:,4534,fitness:,4534
G:,862,peso:,3476,valor:,4534,fitness:,4534
G:,863,peso:,3476,valor:,4534,fitness:,4534
G:,864,peso:,3476,valor:,4534,fitness:,4534
G:,865,peso:,3476,valor:,4534,fitness:,4534
G:,866,peso:,3476,valor:,4534,fitness:,4534
G:,867,peso:,3476,valor:,4534,fitness:,4534
G:,868,peso:,3476,valor:,4534,fitness:,4534
G:,869,peso:,3476,valor:,4534,fitness:,4534
G:,870,peso:,3476,valor:,4534,fitness:,4534
G:,871,peso:,3476,valor:,4534,fitness:,4534
G:,872,peso:,3476,valor:,4534,fitness:,4534
G:,873,peso:,3476,valor:,4534,fitness:,4534
G:,874,peso:,3476,valor:,4534,fitness:,4534
G:,875,peso:,3476,valor:,4534,fitness:,4534
G:,876,peso:,3476,valor:,4534,fitness:,4534
G:,877,peso:,3476,valor:,4534,fitness:,4534
G:,878,peso:,3476,valor:,4534,fitness:,4534
G:,879,peso:,3476,valor:,4534,fitness:,4534
G:,880,peso:,3476,valor:,4534,fitness:,4534
G:,881,peso:,3476,valor:,4534,fitness:,4534
G:,882,peso:,3476,valor:,4534,fitness:,4534
G:,883,peso:,3476,valor:,4534,fitness:,4534
G:,884,peso:,3476,valor:,4534,fitness:,4534
G:,885,peso:,3476,valor:,4534,fitness:,4534
G:,886,peso:,3476,valor:,4534,fitness:,4534
G:,887,peso:,3476,valor:,4534,fitness:,4534
G:,888,peso:,3476,valor:,4534,fitness:,4534
G:,889,peso:,3476,valor:,4534,fitness:,4534
G:,890,peso:,3476,valor:,4534,fitness:,4534
G:,891,peso:,3476,valor:,4534,fitness:,4534
G:,892,peso:,3476,valor:,4534,fitness:,4534
G:,893,peso:,3476,valor:,4534,fitness:,4534
G:,894,peso:,3476,valor:,4534,fitness:,4534
G:,895,peso:,3476,valor:,4534,fitness:,4534
G:,896,peso:,3476,valor:,4534,fitness:,4534
G:,897,peso:,3476,valor:,4534,fitness:,4534
G:,898,peso:,3476,valor:,4534,fitness:,4534
G:,899,peso:,3476,valor:,4534,fitness:,4534
G:,900,peso:,3476,valor:,4534,fitness:,4534
G:,901,peso:,3476,valor:,4534,fitness:,4534
G:,902,peso:,3476,valor:,4534,fitness:,4534
G:,903,peso:,3476,valor:,4534,fitness:,4534
G:,904,peso:,3476,valor:,4534,fitness:,4534
G:,905,peso:,3476,valor:,4534,fitness:,4534
G:,906,peso:,3476,valor:,4534,fitness:,4534
G:,907,peso:,3476,valor:,4534,fitness:,4534
G:,908,peso:,3476,valor:,4534,fitness:,4534
G:,909,peso:,3476,valor:,4534,fitness:,4534
G:,910,peso:,3476,valor:,4534,fitness:,4534
G:,911,peso:,3476,valor:,4534,fitness:,4534
G:,912,peso:,3476,valor:,4534,fitness:,4534
G:,913,peso:,3476,valor:,4534,fitness:,4534
G:,914,peso:,3476,valor:,4534,fitness:,4534
G:,915,peso:,3476,valor:,4534,fitness:,4534
G:,916,peso:,3476,valor:,4534,fitness:,4534
G:,917,peso:,3476,valor:,4534,fitness:,4534
G:,918,peso:,3476,valor:,4534,fitness:,4534
G:,919,peso:,3476,valor:,4534,fitness:,4534
G:,920,peso:,3476,valor:,4534,fitness:,4534
G:,921,peso:,3476,valor:,4534,fitness:,4534
G:,922,peso:,3476,valor:,4534,fitness:,4534
G:,923,peso:,3476,valor:,4534,fitness:,4534
G:,924,peso:,3476,valor:,4534,fitness:,4534
G:,925,peso:,3476,valor:,4534,fitness:,4534
G:,926,peso:,3476,valor:,4534,fitness:,4534
G:,927,peso:,3476,valor:,4534,fitness:,4534
G:,928,peso:,3476,valor:,4534,fitness:,4534
G:,929,peso:,3476,valor:,4534,fitness:,4534
G:,930,peso:,3476,valor:,4534,fitness:,4534
G:,931,peso:,3476,valor:,4534,fitness:,4534
G:,932,peso:,3476,valor:,4534,fitness:,4534
G:,933,peso:,3476,valor:,4534,fitness:,4534
G:,934,peso:,3476,valor:,4534,fitness:,4534
G:,935,peso:,3476,valor:,4534,fitness:,4534
G:,936,peso:,3476,valor:,4534,fitness:,4534
G:,937,peso:,3476,valor:,4534,fitness:,4534
G:,938,peso:,3476,valor:,4534,fitness:,4534
G:,939,peso:,3476,valor:,4534,fitness:,4534
G:,940,peso:,3476,valor:,4534,fitness:,4534
G:,941,peso:,3476,valor:,4534,fitness:,4534
G:,942,peso:,3476,valor:,4534,fitness:,4534
G:,943,peso:,3476,valor:,4534,fitness:,4534
G:,944,peso:,3476,valor:,4534,fitness:,4534
G:,945,peso:,3476,valor:,4534,fitness:,4534
G:,946,peso:,3476,valor:,4534,fitness:,4534
G:,947,peso:,3476,valor:,4534,fitness:,4534
G:,948,peso:,3476,valor:,4534,fitness:,4534
G:,949,peso:,3476,valor:,4534,fitness:,4534
G:,950,peso:,3476,valor:,4534,fitness:,4534
G:,951,peso:,3476,valor:,4534,fitness:,4534
G:,952,peso:,3476,valor:,4534,fitness:,4534
G:,953,peso:,3476,valor:,4534,fitness:,4534
G:,954,peso:,3476,valor:,4534,fitness:,4534
G:,955,peso:,3476,valor:,4534,fitness:,4534
G:,956,peso:,3476,valor:,4534,fitness:,4534
G:,957,peso:,3476,valor:,4534,fitness:,4534
G:,958,peso:,3476,valor:,4534,fitness:,4534
G:,959,peso:,3476,valor:,4534,fitness:,4534
G:,960,peso:,3476,valor:,4534,fitness:,4534
G:,961,peso:,3476,valor:,4534,fitness:,4534
G:,962,peso:,3476,valor:,4534,fitness:,4534
G:,963,peso:,3476,valor:,4534,fitness:,4534
G:,964,peso:,3476,valor:,4534,fitness:,4534
G:,965,peso:,3476,valor:,4534,fitness:,4534
G:,966,peso:,3476,valor:,4534,fitness:,4534
G:,967,peso:,3476,valor:,4534,fitness:,4534
G:,968,peso:,3476,valor:,4534,fitness:,4534
G:,969,peso:,3476,valor:,4534,fitness:,4534
G:,970,peso:,3476,valor:,4534,fitness:,4534
G:,971,peso:,3476,valor:,4534,fitness:,4534
G:,972,peso:,3476,valor:,4534,fitness:,4534
G:,973,peso:,3476,valor:,4534,fitness:,4534
G:,974,peso:,3476,valor:,4534,fitness:,4534
G:,975,peso:,3476,valor:,4534,fitness:,4534
G:,976,peso:,3476,valor:,4534,fitness:,4534
G:,977,peso:,3476,valor:,4534,fitness:,4534
G:,978,peso:,3476,valor:,4534,fitness:,4534
G:,979,peso:,3476,valor:,4534,fitness:,4534
G:,980,peso:,3476,valor:,4534,fitness:,4534
G:,981,peso:,3476,valor:,4534,fitness:,4534
G:,982,peso:,3476,valor:,4534,fitness:,4534
G:,983,peso:,3476,valor:,4534,fitness:,4534
G:,984,peso:,3476,valor:,4534,fitness:,4534
G:,985,peso:,3476,valor:,4534,fitness:,4534
G:,986,peso:,3476,valor:,4534,fitness:,4534
G:,987,peso:,3476,valor:,4534,fitness:,4534
G:,988,peso:,3476,valor:,4534,fitness:,4534
G:,989,peso:,3476,valor:,4534,fitness:,4534
G:,990,peso:,3476,valor:,4534,fitness:,4534
G:,991,peso:,3476,valor:,4534,fitness:,4534
G:,992,peso:,3476,valor:,4534,fitness:,4534
G:,993,peso:,3476,valor:,4534,fitness:,4534
G:,994,peso:,3476,valor:,4534,fitness:,4534
G:,995,peso:,3476,valor:,4534,fitness:,4534
G:,996,peso:,3476,valor:,4534,fitness:,4534
G:,997,peso:,3476,valor:,4534,fitness:,4534
G:,998,peso:,3476,valor:,4534,fitness:,4534
G:,999,peso:,3476,valor:,4534,fitness:,4534
G:,1000,peso:,3476,valor:,4534,fitness:,4534
G:,1001,peso:,3476,valor:,4534,fitness:,4534
G:,1002,peso:,3476,valor:,4534,fitness:,4534
G:,1003,peso:,3476,valor:,4534,fitness:,4534
G:,1004,peso:,3476,valor:,4534,fitness:,4534
G:,1005,peso:,3476,valor:,4534,fitness:,4534
G:,1006,peso:,3476,valor:,4534,fitness:,4534
G:,1007,peso:,3476,valor:,4534,fitness:,4534
G:,1008,peso:,3476,valor:,4534,fitness:,4534
G:,1009,peso:,3476,valor:,4534,fitness:,4534
G:,1010,peso:,3476,valor:,4534,fitness:,4534
G:,1011,peso:,3476,valor:,4534,fitness:,4534
G:,1012,peso:,3476,valor:,4534,fitness:,4534
G:,1013,peso:,3476,valor:,4534,fitness:,4534
G:,1014,peso:,3476,valor:,4534,fitness:,4534
G:,1015,peso:,3476,valor:,4534,fitness:,4534
G:,1016,peso:,3476,valor:,4534,fitness:,4534
G:,1017,peso:,3476,valor:,4534,fitness:,4534
G:,1018,peso:,3476,valor:,4534,fitness:,4534
G:,1019,peso:,3476,valor:,4534,fitness:,4534
G:,1020,peso:,3476,valor:,4534,fitness:,4534
G:,1021,peso:,3476,valor:,4534,fitness:,4534
G:,1022,peso:,3476,valor:,4534,fitness:,4534
G:,1023,peso:,3476,valor:,4534,fitness:,4534
G:,1024,peso:,3476,valor:,4534,fitness:,4534
G:,1025,peso:,3476,valor:,4534,fitness:,4534
G:,1026,peso:,3476,valor:,4534,fitness:,4534
G:,1027,peso:,3476,valor:,4534,fitness:,4534
G:,1028,peso:,3476,valor:,4534,fitness:,4534
G:,1029,peso:,3476,valor:,4534,fitness:,4534
G:,1030,peso:,3476,valor:,4534,fitness:,4534
G:,1031,peso:,3476,valor:,4534,fitness:,4534
